source,target,count,label
PAK,CHE,262,Asylum applicants (2015)
PAK,GBR,4788,Asylum applicants (2015)
PAK,TUR,434,Asylum applicants (2015)
PAK,AFG,115,Asylum applicants (2015)
PAK,LKA,332,Asylum applicants (2015)
PAK,JPN,295,Asylum applicants (2015)
PAK,KOR,1143,Asylum applicants (2015)
PAK,MYS,780,Asylum applicants (2015)
PAK,THA,768,Asylum applicants (2015)
PAK,AUS,627,Asylum applicants (2015)
PAK,BRA,479,Asylum applicants (2015)
PAK,CAN,7207,Refugees (2015)
PAK,USA,3111,Refugees (2015)
PAK,DEU,4702,Refugees (2015)
PAK,ITA,9202,Refugees (2015)
PAK,GBR,6319,Refugees (2015)
PAK,AFG,257523,Refugees (2015)
PAK,AUS,3333,Refugees (2015)
LKA,CAN,146900,Migrants (2015)
LKA,USA,48000,Migrants (2015)
LKA,EGY,200,Migrants (2015)
LKA,ZAF,1000,Migrants (2015)
LKA,AUT,900,Migrants (2015)
LKA,BEL,1300,Migrants (2015)
LKA,CZE,100,Migrants (2015)
LKA,DNK,8200,Migrants (2015)
LKA,FIN,1100,Migrants (2015)
LKA,FRA,47800,Migrants (2015)
LKA,DEU,46700,Migrants (2015)
LKA,GRC,800,Migrants (2015)
LKA,ITA,85000,Migrants (2015)
LKA,NLD,10400,Migrants (2015)
LKA,NOR,9200,Migrants (2015)
LKA,ESP,600,Migrants (2015)
LKA,SWE,7100,Migrants (2015)
LKA,CHE,42100,Migrants (2015)
LKA,GBR,138700,Migrants (2015)
LKA,RUS,500,Migrants (2015)
LKA,BHR,9800,Migrants (2015)
LKA,JOR,13100,Migrants (2015)
LKA,LBN,3200,Migrants (2015)
LKA,QAT,54700,Migrants (2015)
LKA,SAU,400700,Migrants (2015)
LKA,ARE,113700,Migrants (2015)
LKA,IND,155100,Migrants (2015)
LKA,PAK,500,Migrants (2015)
LKA,CHN,5400,Migrants (2015)
LKA,HKG,700,Migrants (2015)
LKA,JPN,9200,Migrants (2015)
LKA,KOR,25600,Migrants (2015)
LKA,MYS,6600,Migrants (2015)
LKA,PHL,100,Migrants (2015)
LKA,SGP,10700,Migrants (2015)
LKA,THA,5500,Migrants (2015)
LKA,AUS,112100,Migrants (2015)
LKA,CAN,232,Asylum applicants (2015)
LKA,USA,287,Asylum applicants (2015)
LKA,FRA,1629,Asylum applicants (2015)
LKA,DEU,281,Asylum applicants (2015)
LKA,HUN,115,Asylum applicants (2015)
LKA,SRB,152,Asylum applicants (2015)
LKA,CHE,1878,Asylum applicants (2015)
LKA,GBR,2753,Asylum applicants (2015)
LKA,JPN,469,Asylum applicants (2015)
LKA,IDN,169,Asylum applicants (2015)
LKA,MYS,234,Asylum applicants (2015)
LKA,AUS,778,Asylum applicants (2015)
LKA,CAN,8807,Refugees (2015)
LKA,USA,1313,Refugees (2015)
LKA,FRA,24220,Refugees (2015)
LKA,DEU,3920,Refugees (2015)
LKA,CHE,4989,Refugees (2015)
LKA,GBR,5279,Refugees (2015)
LKA,IND,64208,Refugees (2015)
LKA,MYS,1545,Refugees (2015)
LKA,AUS,3556,Refugees (2015)
CHN,CAN,711200,Migrants (2015)
CHN,USA,2103500,Migrants (2015)
CHN,EGY,800,Migrants (2015)
CHN,ERI,100,Migrants (2015)
CHN,MLI,500,Migrants (2015)
CHN,MRT,100,Migrants (2015)
CHN,ZAF,25100,Migrants (2015)
CHN,SDN,1100,Migrants (2015)
CHN,UGA,400,Migrants (2015)
CHN,AUT,17700,Migrants (2015)
CHN,BEL,12200,Migrants (2015)
CHN,BGR,900,Migrants (2015)
CHN,HRV,400,Migrants (2015)
CHN,CZE,4700,Migrants (2015)
CHN,DNK,11600,Migrants (2015)
CHN,FIN,11500,Migrants (2015)
CHN,FRA,110000,Migrants (2015)
CHN,DEU,102300,Migrants (2015)
CHN,GRC,3300,Migrants (2015)
CHN,HUN,11400,Migrants (2015)
CHN,ITA,200400,Migrants (2015)
CHN,MLT,400,Migrants (2015)
CHN,NLD,62700,Migrants (2015)
CHN,NOR,11200,Migrants (2015)
CHN,POL,1100,Migrants (2015)
CHN,PRT,10100,Migrants (2015)
CHN,ROU,3500,Migrants (2015)
CHN,SRB,1700,Migrants (2015)
CHN,SVK,1000,Migrants (2015)
CHN,SVN,900,Migrants (2015)
CHN,ESP,152900,Migrants (2015)
CHN,SWE,30700,Migrants (2015)
CHN,CHE,18400,Migrants (2015)
CHN,GBR,182600,Migrants (2015)
CHN,KAZ,2100,Migrants (2015)
CHN,RUS,56100,Migrants (2015)
CHN,UKR,6500,Migrants (2015)
CHN,ISR,600,Migrants (2015)
CHN,JOR,9700,Migrants (2015)
CHN,LBN,2400,Migrants (2015)
CHN,TUR,1700,Migrants (2015)
CHN,BGD,177700,Migrants (2015)
CHN,IND,7100,Migrants (2015)
CHN,PAK,300,Migrants (2015)
CHN,LKA,2400,Migrants (2015)
CHN,HKG,2307700,Migrants (2015)
CHN,JPN,652400,Migrants (2015)
CHN,KOR,750600,Migrants (2015)
CHN,IDN,70300,Migrants (2015)
CHN,MYS,10300,Migrants (2015)
CHN,MMR,33600,Migrants (2015)
CHN,PHL,35900,Migrants (2015)
CHN,SGP,448500,Migrants (2015)
CHN,THA,100300,Migrants (2015)
CHN,VNM,3000,Migrants (2015)
CHN,AUS,451000,Migrants (2015)
CHN,ARG,14300,Migrants (2015)
CHN,BRA,23100,Migrants (2015)
CHN,COL,2000,Migrants (2015)
CHN,ECU,2900,Migrants (2015)
CHN,SLV,200,Migrants (2015)
CHN,GTM,600,Migrants (2015)
CHN,HND,400,Migrants (2015)
CHN,MEX,9900,Migrants (2015)
CHN,PER,4000,Migrants (2015)
CHN,VEN,13800,Migrants (2015)
CHN,CAN,1575,Asylum applicants (2015)
CHN,USA,15092,Asylum applicants (2015)
CHN,ZAF,652,Asylum applicants (2015)
CHN,AUT,294,Asylum applicants (2015)
CHN,BEL,133,Asylum applicants (2015)
CHN,FRA,2963,Asylum applicants (2015)
CHN,DEU,537,Asylum applicants (2015)
CHN,ITA,359,Asylum applicants (2015)
CHN,NLD,206,Asylum applicants (2015)
CHN,ESP,248,Asylum applicants (2015)
CHN,CHE,586,Asylum applicants (2015)
CHN,GBR,1149,Asylum applicants (2015)
CHN,JPN,167,Asylum applicants (2015)
CHN,KOR,401,Asylum applicants (2015)
CHN,AUS,1444,Asylum applicants (2015)
CHN,BRA,321,Asylum applicants (2015)
CHN,CAN,11415,Refugees (2015)
CHN,USA,74020,Refugees (2015)
CHN,BEL,1305,Refugees (2015)
CHN,FRA,3260,Refugees (2015)
CHN,DEU,1406,Refugees (2015)
CHN,NLD,1236,Refugees (2015)
CHN,CHE,3022,Refugees (2015)
CHN,GBR,1837,Refugees (2015)
CHN,IND,110098,Refugees (2015)
CHN,AUS,2955,Refugees (2015)
HKG,CAN,227700,Migrants (2015)
HKG,USA,223700,Migrants (2015)
HKG,ZAF,1700,Migrants (2015)
HKG,AUT,200,Migrants (2015)
HKG,DNK,500,Migrants (2015)
HKG,FRA,500,Migrants (2015)
HKG,NOR,1000,Migrants (2015)
HKG,PRT,100,Migrants (2015)
HKG,SWE,600,Migrants (2015)
HKG,GBR,119900,Migrants (2015)
HKG,CHN,270200,Migrants (2015)
HKG,PHL,200,Migrants (2015)
HKG,SGP,61900,Migrants (2015)
HKG,AUS,95500,Migrants (2015)
HKG,VEN,500,Migrants (2015)
JPN,CAN,36100,Migrants (2015)
JPN,USA,345000,Migrants (2015)
JPN,EGY,1200,Migrants (2015)
JPN,ZAF,1800,Migrants (2015)
JPN,UGA,200,Migrants (2015)
JPN,AUT,2900,Migrants (2015)
JPN,BEL,4900,Migrants (2015)
JPN,BGR,100,Migrants (2015)
JPN,CZE,1500,Migrants (2015)
JPN,DNK,1900,Migrants (2015)
JPN,FIN,1600,Migrants (2015)
JPN,FRA,21300,Migrants (2015)
JPN,DEU,33000,Migrants (2015)
JPN,GRC,500,Migrants (2015)
JPN,HUN,1300,Migrants (2015)
JPN,ITA,8200,Migrants (2015)
JPN,NLD,5800,Migrants (2015)
JPN,NOR,1300,Migrants (2015)
JPN,POL,500,Migrants (2015)
JPN,PRT,300,Migrants (2015)
JPN,SVK,100,Migrants (2015)
JPN,ESP,6100,Migrants (2015)
JPN,SWE,3200,Migrants (2015)
JPN,CHE,7500,Migrants (2015)
JPN,GBR,40100,Migrants (2015)
JPN,RUS,1000,Migrants (2015)
JPN,JOR,100,Migrants (2015)
JPN,TUR,2000,Migrants (2015)
JPN,BGD,13700,Migrants (2015)
JPN,IND,700,Migrants (2015)
JPN,LKA,800,Migrants (2015)
JPN,CHN,6800,Migrants (2015)
JPN,HKG,14100,Migrants (2015)
JPN,KOR,23900,Migrants (2015)
JPN,IDN,18300,Migrants (2015)
JPN,MYS,16400,Migrants (2015)
JPN,PHL,13700,Migrants (2015)
JPN,THA,6500,Migrants (2015)
JPN,VNM,1800,Migrants (2015)
JPN,AUS,53100,Migrants (2015)
JPN,ARG,4400,Migrants (2015)
JPN,BRA,58500,Migrants (2015)
JPN,COL,700,Migrants (2015)
JPN,ECU,700,Migrants (2015)
JPN,GTM,100,Migrants (2015)
JPN,HND,100,Migrants (2015)
JPN,MEX,2900,Migrants (2015)
JPN,PER,3300,Migrants (2015)
JPN,VEN,300,Migrants (2015)
KOR,CAN,144300,Migrants (2015)
KOR,USA,1119500,Migrants (2015)
KOR,EGY,300,Migrants (2015)
KOR,ZAF,1700,Migrants (2015)
KOR,UGA,100,Migrants (2015)
KOR,BEL,900,Migrants (2015)
KOR,CZE,1300,Migrants (2015)
KOR,DNK,9100,Migrants (2015)
KOR,FIN,600,Migrants (2015)
KOR,FRA,20700,Migrants (2015)
KOR,DEU,29100,Migrants (2015)
KOR,GRC,200,Migrants (2015)
KOR,HUN,1100,Migrants (2015)
KOR,ITA,3900,Migrants (2015)
KOR,NLD,7000,Migrants (2015)
KOR,NOR,7400,Migrants (2015)
KOR,POL,100,Migrants (2015)
KOR,PRT,100,Migrants (2015)
KOR,SVK,500,Migrants (2015)
KOR,ESP,4100,Migrants (2015)
KOR,SWE,10900,Migrants (2015)
KOR,CHE,3600,Migrants (2015)
KOR,GBR,6700,Migrants (2015)
KOR,KAZ,31900,Migrants (2015)
KOR,RUS,3700,Migrants (2015)
KOR,JOR,100,Migrants (2015)
KOR,TUR,500,Migrants (2015)
KOR,LKA,500,Migrants (2015)
KOR,CHN,186700,Migrants (2015)
KOR,HKG,4800,Migrants (2015)
KOR,JPN,522400,Migrants (2015)
KOR,IDN,31000,Migrants (2015)
KOR,MYS,3400,Migrants (2015)
KOR,PHL,6900,Migrants (2015)
KOR,THA,600,Migrants (2015)
KOR,VNM,1800,Migrants (2015)
KOR,AUS,98300,Migrants (2015)
KOR,ARG,8100,Migrants (2015)
KOR,BRA,10200,Migrants (2015)
KOR,COL,200,Migrants (2015)
KOR,ECU,800,Migrants (2015)
KOR,SLV,100,Migrants (2015)
KOR,GTM,1700,Migrants (2015)
KOR,MEX,8300,Migrants (2015)
KOR,PER,600,Migrants (2015)
KOR,VEN,200,Migrants (2015)
IDN,CAN,16100,Migrants (2015)
IDN,USA,96700,Migrants (2015)
IDN,DZA,2600,Migrants (2015)
IDN,EGY,3200,Migrants (2015)
IDN,ZAF,1300,Migrants (2015)
IDN,AUT,1200,Migrants (2015)
IDN,BEL,1500,Migrants (2015)
IDN,CZE,100,Migrants (2015)
IDN,DNK,1100,Migrants (2015)
IDN,FIN,500,Migrants (2015)
IDN,FRA,4900,Migrants (2015)
IDN,DEU,19600,Migrants (2015)
IDN,GRC,400,Migrants (2015)
IDN,HUN,200,Migrants (2015)
IDN,ITA,3100,Migrants (2015)
IDN,NLD,132100,Migrants (2015)
IDN,NOR,1500,Migrants (2015)
IDN,POL,100,Migrants (2015)
IDN,PRT,200,Migrants (2015)
IDN,ESP,1900,Migrants (2015)
IDN,SWE,2400,Migrants (2015)
IDN,CHE,3600,Migrants (2015)
IDN,GBR,10300,Migrants (2015)
IDN,RUS,100,Migrants (2015)
IDN,BHR,22500,Migrants (2015)
IDN,JOR,10900,Migrants (2015)
IDN,LBN,2700,Migrants (2015)
IDN,QAT,43000,Migrants (2015)
IDN,SAU,1294000,Migrants (2015)
IDN,TUR,100,Migrants (2015)
IDN,ARE,260300,Migrants (2015)
IDN,BGD,157800,Migrants (2015)
IDN,IND,800,Migrants (2015)
IDN,PAK,400,Migrants (2015)
IDN,LKA,300,Migrants (2015)
IDN,CHN,39700,Migrants (2015)
IDN,HKG,134500,Migrants (2015)
IDN,JPN,27300,Migrants (2015)
IDN,KOR,33300,Migrants (2015)
IDN,MYS,1070400,Migrants (2015)
IDN,PHL,3300,Migrants (2015)
IDN,SGP,163200,Migrants (2015)
IDN,THA,600,Migrants (2015)
IDN,VNM,7800,Migrants (2015)
IDN,AUS,84000,Migrants (2015)
IDN,BRA,800,Migrants (2015)
IDN,MEX,100,Migrants (2015)
IDN,USA,246,Asylum applicants (2015)
IDN,JPN,969,Asylum applicants (2015)
IDN,AUS,213,Asylum applicants (2015)
IDN,USA,3183,Refugees (2015)
MYS,CAN,25700,Migrants (2015)
MYS,USA,63500,Migrants (2015)
MYS,DZA,1500,Migrants (2015)
MYS,EGY,3100,Migrants (2015)
MYS,ZAF,900,Migrants (2015)
MYS,AUT,400,Migrants (2015)
MYS,BEL,400,Migrants (2015)
MYS,CZE,400,Migrants (2015)
MYS,DNK,800,Migrants (2015)
MYS,FIN,500,Migrants (2015)
MYS,FRA,2500,Migrants (2015)
MYS,DEU,6100,Migrants (2015)
MYS,HUN,100,Migrants (2015)
MYS,ITA,600,Migrants (2015)
MYS,NLD,3600,Migrants (2015)
MYS,NOR,800,Migrants (2015)
MYS,ESP,600,Migrants (2015)
MYS,SWE,1500,Migrants (2015)
MYS,CHE,2300,Migrants (2015)
MYS,GBR,75100,Migrants (2015)
MYS,RUS,1500,Migrants (2015)
MYS,JOR,200,Migrants (2015)
MYS,TUR,200,Migrants (2015)
MYS,BGD,233500,Migrants (2015)
MYS,IND,12400,Migrants (2015)
MYS,LKA,800,Migrants (2015)
MYS,CHN,6100,Migrants (2015)
MYS,HKG,15200,Migrants (2015)
MYS,JPN,8000,Migrants (2015)
MYS,KOR,1600,Migrants (2015)
MYS,IDN,2200,Migrants (2015)
MYS,PHL,700,Migrants (2015)
MYS,SGP,1123600,Migrants (2015)
MYS,THA,1100,Migrants (2015)
MYS,VNM,100,Migrants (2015)
MYS,AUS,156900,Migrants (2015)
MYS,BRA,100,Migrants (2015)
MYS,AUS,2771,Asylum applicants (2015)
MMR,CAN,8900,Migrants (2015)
MMR,USA,103200,Migrants (2015)
MMR,ZAF,200,Migrants (2015)
MMR,BEL,100,Migrants (2015)
MMR,CZE,100,Migrants (2015)
MMR,DNK,1700,Migrants (2015)
MMR,FIN,1400,Migrants (2015)
MMR,FRA,400,Migrants (2015)
MMR,DEU,2200,Migrants (2015)
MMR,ITA,400,Migrants (2015)
MMR,NLD,1100,Migrants (2015)
MMR,NOR,3100,Migrants (2015)
MMR,SWE,1500,Migrants (2015)
MMR,CHE,200,Migrants (2015)
MMR,GBR,13000,Migrants (2015)
MMR,RUS,600,Migrants (2015)
MMR,SAU,202700,Migrants (2015)
MMR,BGD,201300,Migrants (2015)
MMR,IND,50500,Migrants (2015)
MMR,PAK,2400,Migrants (2015)
MMR,KOR,11500,Migrants (2015)
MMR,MYS,252200,Migrants (2015)
MMR,PHL,400,Migrants (2015)
MMR,THA,1978300,Migrants (2015)
MMR,VNM,11100,Migrants (2015)
MMR,AUS,28900,Migrants (2015)
MMR,USA,155,Asylum applicants (2015)
MMR,GBR,307,Asylum applicants (2015)
MMR,IND,2847,Asylum applicants (2015)
MMR,JPN,808,Asylum applicants (2015)
MMR,IDN,1034,Asylum applicants (2015)
MMR,MYS,18141,Asylum applicants (2015)
MMR,THA,356,Asylum applicants (2015)
MMR,USA,1999,Refugees (2015)
MMR,BGD,231948,Refugees (2015)
MMR,IND,15735,Refugees (2015)
MMR,JPN,1826,Refugees (2015)
MMR,MYS,88637,Refugees (2015)
MMR,THA,106349,Refugees (2015)
PHL,CAN,545300,Migrants (2015)
PHL,USA,1896000,Migrants (2015)
PHL,EGY,1200,Migrants (2015)
PHL,ZAF,1600,Migrants (2015)
PHL,AUT,13800,Migrants (2015)
PHL,BEL,4200,Migrants (2015)
PHL,CZE,300,Migrants (2015)
PHL,DNK,10800,Migrants (2015)
PHL,FIN,3500,Migrants (2015)
PHL,FRA,15200,Migrants (2015)
PHL,DEU,56200,Migrants (2015)
PHL,GRC,8400,Migrants (2015)
PHL,HUN,200,Migrants (2015)
PHL,ITA,143400,Migrants (2015)
PHL,MLT,500,Migrants (2015)
PHL,NLD,12300,Migrants (2015)
PHL,NOR,20500,Migrants (2015)
PHL,POL,100,Migrants (2015)
PHL,PRT,400,Migrants (2015)
PHL,SVN,100,Migrants (2015)
PHL,ESP,41300,Migrants (2015)
PHL,SWE,12200,Migrants (2015)
PHL,CHE,13400,Migrants (2015)
PHL,GBR,139500,Migrants (2015)
PHL,RUS,100,Migrants (2015)
PHL,BHR,48000,Migrants (2015)
PHL,JOR,4000,Migrants (2015)
PHL,LBN,1000,Migrants (2015)
PHL,QAT,148400,Migrants (2015)
PHL,SAU,488100,Migrants (2015)
PHL,TUR,500,Migrants (2015)
PHL,ARE,555700,Migrants (2015)
PHL,CHN,73000,Migrants (2015)
PHL,HKG,117900,Migrants (2015)
PHL,JPN,210200,Migrants (2015)
PHL,KOR,38800,Migrants (2015)
PHL,IDN,3900,Migrants (2015)
PHL,MYS,21700,Migrants (2015)
PHL,SGP,15300,Migrants (2015)
PHL,THA,1200,Migrants (2015)
PHL,VNM,100,Migrants (2015)
PHL,AUS,222300,Migrants (2015)
PHL,BRA,400,Migrants (2015)
PHL,ECU,100,Migrants (2015)
PHL,MEX,600,Migrants (2015)
PHL,PER,300,Migrants (2015)
PHL,VEN,100,Migrants (2015)
PHL,USA,229,Asylum applicants (2015)
PHL,JPN,299,Asylum applicants (2015)
PHL,KOR,137,Asylum applicants (2015)
SGP,CAN,13200,Migrants (2015)
SGP,USA,31300,Migrants (2015)
SGP,EGY,100,Migrants (2015)
SGP,ZAF,900,Migrants (2015)
SGP,AUT,200,Migrants (2015)
SGP,BEL,200,Migrants (2015)
SGP,DNK,700,Migrants (2015)
SGP,FIN,200,Migrants (2015)
SGP,FRA,2200,Migrants (2015)
SGP,DEU,2800,Migrants (2015)
SGP,ITA,500,Migrants (2015)
SGP,NLD,3500,Migrants (2015)
SGP,NOR,700,Migrants (2015)
SGP,ESP,500,Migrants (2015)
SGP,SWE,700,Migrants (2015)
SGP,CHE,1800,Migrants (2015)
SGP,GBR,45300,Migrants (2015)
SGP,TUR,100,Migrants (2015)
SGP,BGD,9500,Migrants (2015)
SGP,IND,4200,Migrants (2015)
SGP,LKA,500,Migrants (2015)
SGP,HKG,9800,Migrants (2015)
SGP,JPN,2200,Migrants (2015)
SGP,IDN,21900,Migrants (2015)
SGP,MYS,79500,Migrants (2015)
SGP,PHL,800,Migrants (2015)
SGP,THA,600,Migrants (2015)
SGP,VNM,1700,Migrants (2015)
SGP,AUS,67800,Migrants (2015)
SGP,BRA,100,Migrants (2015)
THA,CAN,16200,Migrants (2015)
THA,USA,236100,Migrants (2015)
THA,EGY,1100,Migrants (2015)
THA,ZAF,900,Migrants (2015)
THA,AUT,5600,Migrants (2015)
THA,BEL,3700,Migrants (2015)
THA,CZE,600,Migrants (2015)
THA,DNK,12300,Migrants (2015)
THA,FIN,11200,Migrants (2015)
THA,FRA,18100,Migrants (2015)
THA,DEU,76000,Migrants (2015)
THA,GRC,300,Migrants (2015)
THA,HUN,700,Migrants (2015)
THA,ITA,9800,Migrants (2015)
THA,MLT,100,Migrants (2015)
THA,NLD,13900,Migrants (2015)
THA,NOR,18000,Migrants (2015)
THA,PRT,200,Migrants (2015)
THA,SVN,200,Migrants (2015)
THA,ESP,2000,Migrants (2015)
THA,SWE,38900,Migrants (2015)
THA,CHE,19900,Migrants (2015)
THA,GBR,47300,Migrants (2015)
THA,RUS,200,Migrants (2015)
THA,BHR,1100,Migrants (2015)
THA,JOR,100,Migrants (2015)
THA,QAT,2200,Migrants (2015)
THA,TUR,100,Migrants (2015)
THA,ARE,13300,Migrants (2015)
THA,BGD,10500,Migrants (2015)
THA,LKA,200,Migrants (2015)
THA,CHN,15100,Migrants (2015)
THA,HKG,19100,Migrants (2015)
THA,JPN,41400,Migrants (2015)
THA,KOR,26200,Migrants (2015)
THA,IDN,21900,Migrants (2015)
THA,MYS,8200,Migrants (2015)
THA,PHL,300,Migrants (2015)
THA,SGP,19200,Migrants (2015)
THA,VNM,11500,Migrants (2015)
THA,AUS,60700,Migrants (2015)
THA,BRA,500,Migrants (2015)
THA,MEX,100,Migrants (2015)
THA,USA,208,Asylum applicants (2015)
THA,AUS,112,Asylum applicants (2015)
VNM,CAN,182800,Migrants (2015)
VNM,USA,1302800,Migrants (2015)
VNM,ZAF,100,Migrants (2015)
VNM,AUT,3300,Migrants (2015)
VNM,BEL,1400,Migrants (2015)
VNM,BGR,600,Migrants (2015)
VNM,CZE,47400,Migrants (2015)
VNM,DNK,10400,Migrants (2015)
VNM,FIN,7100,Migrants (2015)
VNM,FRA,125700,Migrants (2015)
VNM,DEU,112900,Migrants (2015)
VNM,GRC,200,Migrants (2015)
VNM,HUN,3300,Migrants (2015)
VNM,ITA,5200,Migrants (2015)
VNM,NLD,12800,Migrants (2015)
VNM,NOR,13700,Migrants (2015)
VNM,POL,2700,Migrants (2015)
VNM,SVK,2100,Migrants (2015)
VNM,ESP,1600,Migrants (2015)
VNM,SWE,17000,Migrants (2015)
VNM,CHE,12000,Migrants (2015)
VNM,GBR,32400,Migrants (2015)
VNM,BLR,300,Migrants (2015)
VNM,RUS,13600,Migrants (2015)
VNM,UKR,12300,Migrants (2015)
VNM,BGD,27500,Migrants (2015)
VNM,IND,500,Migrants (2015)
VNM,CHN,28000,Migrants (2015)
VNM,HKG,10900,Migrants (2015)
VNM,JPN,72600,Migrants (2015)
VNM,KOR,113900,Migrants (2015)
VNM,MYS,87200,Migrants (2015)
VNM,PHL,400,Migrants (2015)
VNM,THA,5800,Migrants (2015)
VNM,AUS,227200,Migrants (2015)
VNM,BRA,100,Migrants (2015)
VNM,MEX,100,Migrants (2015)
VNM,DEU,659,Asylum applicants (2015)
VNM,GBR,775,Asylum applicants (2015)
VNM,JPN,574,Asylum applicants (2015)
VNM,KOR,202,Asylum applicants (2015)
VNM,THA,260,Asylum applicants (2015)
VNM,AUS,217,Asylum applicants (2015)
VNM,FRA,8132,Refugees (2015)
VNM,DEU,1357,Refugees (2015)
VNM,CHE,1130,Refugees (2015)
VNM,CHN,300896,Refugees (2015)
AUS,CAN,27500,Migrants (2015)
AUS,USA,77800,Migrants (2015)
AUS,EGY,500,Migrants (2015)
AUS,ZAF,7300,Migrants (2015)
AUS,AUT,2400,Migrants (2015)
AUS,BEL,800,Migrants (2015)
AUS,BGR,100,Migrants (2015)
AUS,HRV,1500,Migrants (2015)
AUS,CZE,500,Migrants (2015)
AUS,DNK,3000,Migrants (2015)
AUS,FIN,1300,Migrants (2015)
AUS,FRA,8300,Migrants (2015)
AUS,DEU,13800,Migrants (2015)
AUS,GRC,20200,Migrants (2015)
AUS,HUN,900,Migrants (2015)
AUS,ITA,19800,Migrants (2015)
AUS,MLT,5000,Migrants (2015)
AUS,MNE,100,Migrants (2015)
AUS,NLD,10300,Migrants (2015)
AUS,NOR,2100,Migrants (2015)
AUS,POL,900,Migrants (2015)
AUS,PRT,1100,Migrants (2015)
AUS,SRB,600,Migrants (2015)
AUS,SVK,200,Migrants (2015)
AUS,SVN,400,Migrants (2015)
AUS,ESP,5900,Migrants (2015)
AUS,SWE,3900,Migrants (2015)
AUS,CHE,7800,Migrants (2015)
AUS,GBR,135700,Migrants (2015)
AUS,RUS,500,Migrants (2015)
AUS,ISR,3200,Migrants (2015)
AUS,JOR,200,Migrants (2015)
AUS,TUR,2900,Migrants (2015)
AUS,IND,600,Migrants (2015)
AUS,LKA,400,Migrants (2015)
AUS,CHN,5200,Migrants (2015)
AUS,HKG,9000,Migrants (2015)
AUS,JPN,9000,Migrants (2015)
AUS,KOR,4000,Migrants (2015)
AUS,IDN,10500,Migrants (2015)
AUS,MYS,5300,Migrants (2015)
AUS,PHL,3900,Migrants (2015)
AUS,SGP,10100,Migrants (2015)
AUS,THA,1100,Migrants (2015)
AUS,ARG,200,Migrants (2015)
AUS,BRA,700,Migrants (2015)
AUS,COL,200,Migrants (2015)
AUS,ECU,300,Migrants (2015)
AUS,MEX,500,Migrants (2015)
AUS,PER,500,Migrants (2015)
AUS,VEN,100,Migrants (2015)
ARG,CAN,21300,Migrants (2015)
ARG,USA,179600,Migrants (2015)
ARG,EGY,200,Migrants (2015)
ARG,ZAF,2400,Migrants (2015)
ARG,AUT,1500,Migrants (2015)
ARG,BEL,500,Migrants (2015)
ARG,BGR,100,Migrants (2015)
ARG,HRV,200,Migrants (2015)
ARG,CZE,100,Migrants (2015)
ARG,DNK,1200,Migrants (2015)
ARG,FIN,400,Migrants (2015)
ARG,FRA,12900,Migrants (2015)
ARG,DEU,18500,Migrants (2015)
ARG,GRC,600,Migrants (2015)
ARG,HUN,300,Migrants (2015)
ARG,ITA,73100,Migrants (2015)
ARG,NLD,3100,Migrants (2015)
ARG,NOR,1000,Migrants (2015)
ARG,POL,200,Migrants (2015)
ARG,PRT,1200,Migrants (2015)
ARG,SVN,400,Migrants (2015)
ARG,ESP,250700,Migrants (2015)
ARG,SWE,3100,Migrants (2015)
ARG,CHE,8800,Migrants (2015)
ARG,GBR,11300,Migrants (2015)
ARG,BLR,100,Migrants (2015)
ARG,RUS,200,Migrants (2015)
ARG,ISR,39300,Migrants (2015)
ARG,TUR,100,Migrants (2015)
ARG,JPN,2600,Migrants (2015)
ARG,PHL,100,Migrants (2015)
ARG,AUS,15400,Migrants (2015)
ARG,BRA,34600,Migrants (2015)
ARG,COL,3100,Migrants (2015)
ARG,ECU,5300,Migrants (2015)
ARG,SLV,200,Migrants (2015)
ARG,GTM,500,Migrants (2015)
ARG,HND,100,Migrants (2015)
ARG,MEX,18700,Migrants (2015)
ARG,PER,11300,Migrants (2015)
ARG,VEN,9900,Migrants (2015)
BRA,CAN,29300,Migrants (2015)
BRA,USA,347900,Migrants (2015)
BRA,EGY,100,Migrants (2015)
BRA,MRT,100,Migrants (2015)
BRA,ZAF,3100,Migrants (2015)
BRA,AUT,5100,Migrants (2015)
BRA,BEL,8300,Migrants (2015)
BRA,BGR,100,Migrants (2015)
BRA,HRV,100,Migrants (2015)
BRA,CZE,400,Migrants (2015)
BRA,DNK,3300,Migrants (2015)
BRA,FIN,1500,Migrants (2015)
BRA,FRA,57400,Migrants (2015)
BRA,DEU,63800,Migrants (2015)
BRA,GRC,2200,Migrants (2015)
BRA,HUN,900,Migrants (2015)
BRA,ITA,104200,Migrants (2015)
BRA,MLT,100,Migrants (2015)
BRA,NLD,16000,Migrants (2015)
BRA,NOR,5100,Migrants (2015)
BRA,POL,200,Migrants (2015)
BRA,PRT,129900,Migrants (2015)
BRA,SVK,100,Migrants (2015)
BRA,SVN,100,Migrants (2015)
BRA,ESP,99700,Migrants (2015)
BRA,SWE,7000,Migrants (2015)
BRA,CHE,47400,Migrants (2015)
BRA,GBR,56000,Migrants (2015)
BRA,RUS,400,Migrants (2015)
BRA,ISR,8900,Migrants (2015)
BRA,JOR,100,Migrants (2015)
BRA,TUR,300,Migrants (2015)
BRA,BGD,14900,Migrants (2015)
BRA,CHN,74200,Migrants (2015)
BRA,JPN,182200,Migrants (2015)
BRA,PHL,100,Migrants (2015)
BRA,AUS,20700,Migrants (2015)
