source,target,count,label
EGY,TUR,324,2005-2010
EGY,TUR,358,2000-2005
EGY,TUR,1584,1995-2000
EGY,TUR,908,1990-1995
ERI,ARE,1,2005-2010
ERI,ARE,0,2000-2005
ERI,ARE,1,1995-2000
ERI,ARE,1705,1990-1995
ERI,CYP,2,2005-2010
ERI,CYP,0,2000-2005
ERI,CYP,0,1995-2000
ERI,CYP,1,1990-1995
ERI,ISR,6,2005-2010
ERI,ISR,0,2000-2005
ERI,ISR,24,1995-2000
ERI,ISR,21,1990-1995
ERI,YEM,22,2005-2010
ERI,YEM,0,2000-2005
ERI,YEM,0,1995-2000
ERI,YEM,8317,1990-1995
ETH,ARE,3956,2005-2010
ETH,ARE,1397,2000-2005
ETH,ARE,2948,1995-2000
ETH,ARE,0,1990-1995
ETH,BHR,549,2005-2010
ETH,BHR,52,2000-2005
ETH,BHR,233,1995-2000
ETH,BHR,0,1990-1995
ETH,CYP,26,2005-2010
ETH,CYP,32,2000-2005
ETH,CYP,9,1995-2000
ETH,CYP,0,1990-1995
ETH,ISR,34603,2005-2010
ETH,ISR,33023,2000-2005
ETH,ISR,0,1995-2000
ETH,ISR,0,1990-1995
ETH,JOR,1,2005-2010
ETH,JOR,0,2000-2005
ETH,JOR,38,1995-2000
ETH,JOR,0,1990-1995
ETH,KWT,60,2005-2010
ETH,KWT,253,2000-2005
ETH,KWT,1151,1995-2000
ETH,KWT,0,1990-1995
ETH,QAT,1077,2005-2010
ETH,QAT,284,2000-2005
ETH,QAT,385,1995-2000
ETH,QAT,0,1990-1995
ETH,SAU,335,2005-2010
ETH,SAU,5492,2000-2005
ETH,SAU,0,1995-2000
ETH,SAU,0,1990-1995
ETH,SYR,105,2005-2010
ETH,SYR,338,2000-2005
ETH,SYR,47,1995-2000
ETH,SYR,1,1990-1995
ETH,TUR,26,2005-2010
ETH,TUR,32,2000-2005
ETH,TUR,9,1995-2000
ETH,TUR,0,1990-1995
ETH,YEM,8511,2005-2010
ETH,YEM,14448,2000-2005
ETH,YEM,241,1995-2000
ETH,YEM,271,1990-1995
GAB,ARE,15,2005-2010
GAB,ARE,3,2000-2005
GAB,ARE,0,1995-2000
GAB,ARE,0,1990-1995
GAB,BHR,2,2005-2010
GAB,BHR,0,2000-2005
GAB,BHR,0,1995-2000
GAB,BHR,0,1990-1995
GAB,CYP,1,2005-2010
GAB,CYP,1,2000-2005
GAB,CYP,0,1995-2000
GAB,CYP,0,1990-1995
GAB,ISR,64,2005-2010
GAB,ISR,25,2000-2005
GAB,ISR,0,1995-2000
GAB,ISR,0,1990-1995
GAB,JOR,1,2005-2010
GAB,JOR,0,2000-2005
GAB,JOR,0,1995-2000
GAB,JOR,0,1990-1995
GAB,KWT,1,2005-2010
GAB,KWT,0,2000-2005
GAB,KWT,0,1995-2000
GAB,KWT,0,1990-1995
GAB,QAT,4,2005-2010
GAB,QAT,0,2000-2005
GAB,QAT,0,1995-2000
GAB,QAT,0,1990-1995
GAB,TUR,16,2005-2010
GAB,TUR,8,2000-2005
GAB,TUR,1,1995-2000
GAB,TUR,0,1990-1995
GHA,CYP,27,2005-2010
GHA,CYP,17,2000-2005
GHA,CYP,7,1995-2000
GHA,CYP,0,1990-1995
GHA,ISR,6,2005-2010
GHA,ISR,0,2000-2005
GHA,ISR,0,1995-2000
GHA,ISR,0,1990-1995
GHA,JOR,1,2005-2010
GHA,JOR,0,2000-2005
GHA,JOR,0,1995-2000
GHA,JOR,0,1990-1995
GHA,TUR,64,2005-2010
GHA,TUR,36,2000-2005
GHA,TUR,0,1995-2000
GHA,TUR,0,1990-1995
GIN,ARE,23,2005-2010
GIN,ARE,6,2000-2005
GIN,ARE,0,1995-2000
GIN,ARE,0,1990-1995
GIN,BHR,3,2005-2010
GIN,BHR,0,2000-2005
GIN,BHR,0,1995-2000
GIN,BHR,0,1990-1995
GIN,CYP,5,2005-2010
GIN,CYP,5,2000-2005
GIN,CYP,1,1995-2000
GIN,CYP,0,1990-1995
GIN,ISR,87,2005-2010
GIN,ISR,67,2000-2005
GIN,ISR,7,1995-2000
GIN,ISR,0,1990-1995
GIN,JOR,1,2005-2010
GIN,JOR,0,2000-2005
GIN,JOR,1,1995-2000
GIN,JOR,0,1990-1995
GIN,KWT,1,2005-2010
GIN,KWT,1,2000-2005
GIN,KWT,0,1995-2000
GIN,KWT,0,1990-1995
GIN,PSE,1,2005-2010
GIN,PSE,1,2000-2005
GIN,PSE,0,1995-2000
GIN,PSE,0,1990-1995
GIN,QAT,6,2005-2010
GIN,QAT,1,2000-2005
GIN,QAT,0,1995-2000
GIN,QAT,0,1990-1995
GIN,TUR,84,2005-2010
GIN,TUR,77,2000-2005
GIN,TUR,3,1995-2000
GIN,TUR,0,1990-1995
GMB,TUR,7,2005-2010
GMB,TUR,6,2000-2005
GMB,TUR,8,1995-2000
GMB,TUR,0,1990-1995
GNB,ISR,1,2005-2010
GNB,ISR,3,2000-2005
GNB,ISR,0,1995-2000
GNB,ISR,0,1990-1995
KEN,ARE,270,2005-2010
KEN,ARE,0,2000-2005
KEN,ARE,0,1995-2000
KEN,ARE,0,1990-1995
KEN,BHR,31,2005-2010
KEN,BHR,0,2000-2005
KEN,BHR,0,1995-2000
KEN,BHR,0,1990-1995
KEN,CYP,32,2005-2010
KEN,CYP,16,2000-2005
KEN,CYP,23,1995-2000
KEN,CYP,15,1990-1995
KEN,IRQ,2,2005-2010
KEN,IRQ,0,2000-2005
KEN,IRQ,0,1995-2000
KEN,IRQ,0,1990-1995
KEN,JOR,1,2005-2010
KEN,JOR,0,2000-2005
KEN,JOR,0,1995-2000
KEN,JOR,2,1990-1995
KEN,KWT,22,2005-2010
KEN,KWT,0,2000-2005
KEN,KWT,0,1995-2000
KEN,KWT,0,1990-1995
KEN,QAT,63,2005-2010
KEN,QAT,0,2000-2005
KEN,QAT,0,1995-2000
KEN,QAT,0,1990-1995
KEN,SAU,106,2005-2010
KEN,SAU,0,2000-2005
KEN,SAU,0,1995-2000
KEN,SAU,0,1990-1995
KEN,SYR,1,2005-2010
KEN,SYR,1,2000-2005
KEN,SYR,0,1995-2000
KEN,SYR,0,1990-1995
KEN,TUR,82,2005-2010
KEN,TUR,29,2000-2005
KEN,TUR,52,1995-2000
KEN,TUR,48,1990-1995
KEN,YEM,13,2005-2010
KEN,YEM,0,2000-2005
KEN,YEM,0,1995-2000
KEN,YEM,6,1990-1995
LBR,ARE,34,2005-2010
LBR,ARE,6,2000-2005
LBR,ARE,0,1995-2000
LBR,ARE,0,1990-1995
LBR,BHR,5,2005-2010
LBR,BHR,0,2000-2005
LBR,BHR,0,1995-2000
LBR,BHR,0,1990-1995
LBR,CYP,9,2005-2010
LBR,CYP,23,2000-2005
LBR,CYP,0,1995-2000
LBR,CYP,0,1990-1995
LBR,ISR,88,2005-2010
LBR,ISR,139,2000-2005
LBR,ISR,0,1995-2000
LBR,ISR,0,1990-1995
LBR,PSE,2,2005-2010
LBR,PSE,1,2000-2005
LBR,PSE,0,1995-2000
LBR,PSE,0,1990-1995
LBR,QAT,9,2005-2010
LBR,QAT,2,2000-2005
LBR,QAT,0,1995-2000
LBR,QAT,0,1990-1995
LBR,TUR,72,2005-2010
LBR,TUR,143,2000-2005
LBR,TUR,0,1995-2000
LBR,TUR,0,1990-1995
LBY,ARE,355,2005-2010
LBY,ARE,3,2000-2005
LBY,ARE,1566,1995-2000
LBY,ARE,16,1990-1995
LBY,BHR,250,2005-2010
LBY,BHR,0,2000-2005
LBY,BHR,141,1995-2000
LBY,BHR,1,1990-1995
LBY,CYP,83,2005-2010
LBY,CYP,125,2000-2005
LBY,CYP,333,1995-2000
LBY,CYP,103,1990-1995
LBY,IRQ,1,2005-2010
LBY,IRQ,1,2000-2005
LBY,IRQ,314,1995-2000
LBY,IRQ,115,1990-1995
LBY,ISR,4178,2005-2010
LBY,ISR,4916,2000-2005
LBY,ISR,6377,1995-2000
LBY,ISR,5397,1990-1995
LBY,JOR,4803,2005-2010
LBY,JOR,1319,2000-2005
LBY,JOR,257,1995-2000
LBY,JOR,9169,1990-1995
LBY,KWT,1,2005-2010
LBY,KWT,0,2000-2005
LBY,KWT,828,1995-2000
LBY,KWT,1,1990-1995
LBY,LBN,1275,2005-2010
LBY,LBN,523,2000-2005
LBY,LBN,276,1995-2000
LBY,LBN,2761,1990-1995
LBY,QAT,462,2005-2010
LBY,QAT,1,2000-2005
LBY,QAT,222,1995-2000
LBY,QAT,1,1990-1995
LBY,SYR,6432,2005-2010
LBY,SYR,4588,2000-2005
LBY,SYR,5,1995-2000
LBY,SYR,2,1990-1995
LBY,TUR,1371,2005-2010
LBY,TUR,1589,2000-2005
LBY,TUR,2031,1995-2000
LBY,TUR,599,1990-1995
LSO,ARE,8,2005-2010
LSO,ARE,0,2000-2005
LSO,ARE,3,1995-2000
LSO,ARE,0,1990-1995
LSO,BHR,1,2005-2010
LSO,BHR,0,2000-2005
LSO,BHR,0,1995-2000
LSO,BHR,0,1990-1995
LSO,KWT,1,2005-2010
LSO,KWT,0,2000-2005
LSO,KWT,1,1995-2000
LSO,KWT,0,1990-1995
LSO,QAT,2,2005-2010
LSO,QAT,0,2000-2005
LSO,QAT,0,1995-2000
LSO,QAT,0,1990-1995
LSO,SAU,3,2005-2010
LSO,SAU,0,2000-2005
LSO,SAU,0,1995-2000
LSO,SAU,0,1990-1995
MAR,ARE,2148,2005-2010
MAR,ARE,1,2000-2005
MAR,ARE,237,1995-2000
MAR,ARE,421,1990-1995
MAR,BHR,330,2005-2010
MAR,BHR,0,2000-2005
MAR,BHR,7,1995-2000
MAR,BHR,21,1990-1995
MAR,CYP,19,2005-2010
MAR,CYP,18,2000-2005
MAR,CYP,14,1995-2000
MAR,CYP,11,1990-1995
MAR,ISR,45918,2005-2010
MAR,ISR,19673,2000-2005
MAR,ISR,34859,1995-2000
MAR,ISR,57291,1990-1995
MAR,JOR,22,2005-2010
MAR,JOR,4,2000-2005
MAR,JOR,0,1995-2000
MAR,JOR,274,1990-1995
MAR,LBN,6,2005-2010
MAR,LBN,2,2000-2005
MAR,LBN,58,1995-2000
MAR,LBN,310,1990-1995
MAR,QAT,639,2005-2010
MAR,QAT,0,2000-2005
MAR,QAT,0,1995-2000
MAR,QAT,0,1990-1995
MAR,SYR,36,2005-2010
MAR,SYR,21,2000-2005
MAR,SYR,0,1995-2000
MAR,SYR,0,1990-1995
MAR,TUR,179,2005-2010
MAR,TUR,124,2000-2005
MAR,TUR,73,1995-2000
MAR,TUR,101,1990-1995
MLI,ARE,24,2005-2010
MLI,ARE,10,2000-2005
MLI,ARE,1,1995-2000
MLI,ARE,0,1990-1995
MLI,BHR,3,2005-2010
MLI,BHR,0,2000-2005
MLI,BHR,0,1995-2000
MLI,BHR,0,1990-1995
MLI,CYP,2,2005-2010
MLI,CYP,3,2000-2005
MLI,CYP,1,1995-2000
MLI,CYP,0,1990-1995
MLI,ISR,140,2005-2010
MLI,ISR,110,2000-2005
MLI,ISR,10,1995-2000
MLI,ISR,0,1990-1995
MLI,JOR,3,2005-2010
MLI,JOR,2,2000-2005
MLI,JOR,6,1995-2000
MLI,JOR,3,1990-1995
MLI,KWT,2,2005-2010
MLI,KWT,1,2000-2005
MLI,KWT,0,1995-2000
MLI,KWT,0,1990-1995
MLI,QAT,7,2005-2010
MLI,QAT,2,2000-2005
MLI,QAT,0,1995-2000
MLI,QAT,0,1990-1995
MLI,TUR,23,2005-2010
MLI,TUR,27,2000-2005
MLI,TUR,2,1995-2000
MLI,TUR,0,1990-1995
MOZ,CYP,101,2005-2010
MOZ,CYP,122,2000-2005
MOZ,CYP,131,1995-2000
MOZ,CYP,0,1990-1995
MOZ,ISR,293,2005-2010
MOZ,ISR,197,2000-2005
MOZ,ISR,45,1995-2000
MOZ,ISR,0,1990-1995
MOZ,TUR,9,2005-2010
MOZ,TUR,8,2000-2005
MOZ,TUR,0,1995-2000
MOZ,TUR,0,1990-1995
MRT,IRQ,5,2005-2010
MRT,IRQ,0,2000-2005
MRT,IRQ,0,1995-2000
MRT,IRQ,5,1990-1995
MRT,JOR,2,2005-2010
MRT,JOR,0,2000-2005
MRT,JOR,0,1995-2000
MRT,JOR,0,1990-1995
MRT,QAT,2,2005-2010
MRT,QAT,0,2000-2005
MRT,QAT,0,1995-2000
MRT,QAT,0,1990-1995
MRT,TUR,4,2005-2010
MRT,TUR,0,2000-2005
MRT,TUR,2,1995-2000
MRT,TUR,0,1990-1995
MUS,CYP,3,2005-2010
MUS,CYP,2,2000-2005
MUS,CYP,5,1995-2000
MUS,CYP,2,1990-1995
MUS,TUR,2,2005-2010
MUS,TUR,1,2000-2005
MUS,TUR,1,1995-2000
MUS,TUR,2,1990-1995
MWI,ARE,4,2005-2010
MWI,ARE,0,2000-2005
MWI,ARE,0,1995-2000
MWI,ARE,54,1990-1995
MWI,BHR,1,2005-2010
MWI,BHR,0,2000-2005
MWI,BHR,0,1995-2000
MWI,BHR,3,1990-1995
MWI,CYP,16,2005-2010
MWI,CYP,30,2000-2005
MWI,CYP,3,1995-2000
MWI,CYP,5,1990-1995
MWI,ISR,14,2005-2010
MWI,ISR,28,2000-2005
MWI,ISR,0,1995-2000
MWI,ISR,4,1990-1995
MWI,QAT,1,2005-2010
MWI,QAT,0,2000-2005
MWI,QAT,0,1995-2000
MWI,QAT,0,1990-1995
MWI,TUR,10,2005-2010
MWI,TUR,11,2000-2005
MWI,TUR,3,1995-2000
MWI,TUR,4,1990-1995
MWI,YEM,8,2005-2010
MWI,YEM,7,2000-2005
MWI,YEM,0,1995-2000
MWI,YEM,5,1990-1995
NER,CYP,4,2005-2010
NER,CYP,4,2000-2005
NER,CYP,2,1995-2000
NER,CYP,0,1990-1995
NER,ISR,21,2005-2010
NER,ISR,7,2000-2005
NER,ISR,0,1995-2000
NER,ISR,0,1990-1995
NER,JOR,1,2005-2010
NER,JOR,1,2000-2005
NER,JOR,0,1995-2000
NER,JOR,0,1990-1995
NER,TUR,2,2005-2010
NER,TUR,1,2000-2005
NER,TUR,1,1995-2000
NER,TUR,0,1990-1995
NGA,ARE,2839,2005-2010
NGA,ARE,639,2000-2005
NGA,ARE,109,1995-2000
NGA,ARE,0,1990-1995
NGA,BHR,361,2005-2010
NGA,BHR,23,2000-2005
NGA,BHR,1,1995-2000
NGA,BHR,0,1990-1995
NGA,CYP,150,2005-2010
NGA,CYP,115,2000-2005
NGA,CYP,53,1995-2000
NGA,CYP,21,1990-1995
NGA,JOR,5,2005-2010
NGA,JOR,0,2000-2005
NGA,JOR,0,1995-2000
NGA,JOR,3,1990-1995
NGA,KWT,257,2005-2010
NGA,KWT,109,2000-2005
NGA,KWT,0,1995-2000
NGA,KWT,0,1990-1995
NGA,QAT,714,2005-2010
NGA,QAT,128,2000-2005
NGA,QAT,0,1995-2000
NGA,QAT,0,1990-1995
NGA,SAU,2099,2005-2010
NGA,SAU,2506,2000-2005
NGA,SAU,0,1995-2000
NGA,SAU,0,1990-1995
NGA,TUR,203,2005-2010
NGA,TUR,144,2000-2005
NGA,TUR,32,1995-2000
NGA,TUR,0,1990-1995
REU,TUR,2,2005-2010
REU,TUR,1,2000-2005
REU,TUR,1,1995-2000
REU,TUR,1,1990-1995
SDN,ARE,83057,2005-2010
SDN,ARE,17955,2000-2005
SDN,ARE,17913,1995-2000
SDN,ARE,0,1990-1995
SDN,BHR,10535,2005-2010
SDN,BHR,779,2000-2005
SDN,BHR,1621,1995-2000
SDN,BHR,0,1990-1995
SDN,CYP,145,2005-2010
SDN,CYP,113,2000-2005
SDN,CYP,93,1995-2000
SDN,CYP,0,1990-1995
SDN,IRQ,585,2005-2010
SDN,IRQ,980,2000-2005
SDN,IRQ,2383,1995-2000
SDN,IRQ,0,1990-1995
SDN,ISR,10485,2005-2010
SDN,ISR,3259,2000-2005
SDN,ISR,39624,1995-2000
SDN,ISR,0,1990-1995
SDN,JOR,662,2005-2010
SDN,JOR,6,2000-2005
SDN,JOR,311,1995-2000
SDN,JOR,0,1990-1995
SDN,KWT,7509,2005-2010
SDN,KWT,3798,2000-2005
SDN,KWT,8711,1995-2000
SDN,KWT,0,1990-1995
SDN,OMN,9,2005-2010
SDN,OMN,0,2000-2005
SDN,OMN,0,1995-2000
SDN,OMN,0,1990-1995
SDN,PSE,12,2005-2010
SDN,PSE,4,2000-2005
SDN,PSE,0,1995-2000
SDN,PSE,0,1990-1995
SDN,QAT,20973,2005-2010
SDN,QAT,3671,2000-2005
SDN,QAT,2603,1995-2000
SDN,QAT,0,1990-1995
SDN,SAU,40161,2005-2010
SDN,SAU,48079,2000-2005
SDN,SAU,2022,1995-2000
SDN,SAU,0,1990-1995
SDN,SYR,249,2005-2010
SDN,SYR,245,2000-2005
SDN,SYR,34,1995-2000
SDN,SYR,0,1990-1995
SDN,TUR,157,2005-2010
SDN,TUR,108,2000-2005
SDN,TUR,90,1995-2000
SDN,TUR,0,1990-1995
SDN,YEM,4275,2005-2010
SDN,YEM,3154,2000-2005
SDN,YEM,1055,1995-2000
SDN,YEM,0,1990-1995
SEN,ARE,62,2005-2010
SEN,ARE,18,2000-2005
SEN,ARE,7,1995-2000
SEN,ARE,0,1990-1995
SEN,BHR,8,2005-2010
SEN,BHR,1,2000-2005
SEN,BHR,1,1995-2000
SEN,BHR,0,1990-1995
SEN,CYP,7,2005-2010
SEN,CYP,8,2000-2005
SEN,CYP,5,1995-2000
SEN,CYP,0,1990-1995
SEN,IRQ,4,2005-2010
SEN,IRQ,7,2000-2005
SEN,IRQ,91,1995-2000
SEN,IRQ,2,1990-1995
SEN,ISR,405,2005-2010
SEN,ISR,243,2000-2005
SEN,ISR,249,1995-2000
SEN,ISR,0,1990-1995
SEN,JOR,2,2005-2010
SEN,JOR,0,2000-2005
SEN,JOR,5,1995-2000
SEN,JOR,0,1990-1995
SEN,KWT,4,2005-2010
SEN,KWT,2,2000-2005
SEN,KWT,3,1995-2000
SEN,KWT,0,1990-1995
SEN,QAT,17,2005-2010
SEN,QAT,3,2000-2005
SEN,QAT,1,1995-2000
SEN,QAT,0,1990-1995
SEN,TUR,118,2005-2010
SEN,TUR,100,2000-2005
SEN,TUR,43,1995-2000
SEN,TUR,0,1990-1995
SLE,ARE,4,2005-2010
SLE,ARE,0,2000-2005
SLE,ARE,3,1995-2000
SLE,ARE,0,1990-1995
SLE,BHR,1,2005-2010
SLE,BHR,0,2000-2005
SLE,BHR,0,1995-2000
SLE,BHR,0,1990-1995
SLE,CYP,1,2005-2010
SLE,CYP,0,2000-2005
SLE,CYP,1,1995-2000
SLE,CYP,13,1990-1995
SLE,ISR,4,2005-2010
SLE,ISR,0,2000-2005
SLE,ISR,1,1995-2000
SLE,ISR,36,1990-1995
SLE,QAT,1,2005-2010
SLE,QAT,0,2000-2005
SLE,QAT,0,1995-2000
SLE,QAT,0,1990-1995
SLE,TUR,7,2005-2010
SLE,TUR,0,2000-2005
SLE,TUR,0,1995-2000
SLE,TUR,0,1990-1995
SOM,ARE,3152,2005-2010
SOM,ARE,163,2000-2005
SOM,ARE,711,1995-2000
SOM,ARE,1065,1990-1995
SOM,BHR,457,2005-2010
SOM,BHR,0,2000-2005
SOM,BHR,60,1995-2000
SOM,BHR,93,1990-1995
SOM,CYP,4,2005-2010
SOM,CYP,2,2000-2005
SOM,CYP,7,1995-2000
SOM,CYP,7,1990-1995
SOM,QAT,892,2005-2010
SOM,QAT,45,2000-2005
SOM,QAT,103,1995-2000
SOM,QAT,84,1990-1995
SOM,SYR,880,2005-2010
SOM,SYR,880,2000-2005
SOM,SYR,0,1995-2000
SOM,SYR,177,1990-1995
SOM,TUR,10,2005-2010
SOM,TUR,6,2000-2005
SOM,TUR,8,1995-2000
SOM,TUR,9,1990-1995
SOM,YEM,48666,2005-2010
SOM,YEM,28029,2000-2005
SOM,YEM,0,1995-2000
SOM,YEM,81031,1990-1995
TCD,ARE,2238,2005-2010
TCD,ARE,0,2000-2005
TCD,ARE,0,1995-2000
TCD,ARE,0,1990-1995
TCD,BHR,283,2005-2010
TCD,BHR,0,2000-2005
TCD,BHR,0,1995-2000
TCD,BHR,0,1990-1995
TCD,CYP,4,2005-2010
TCD,CYP,0,2000-2005
TCD,CYP,0,1995-2000
TCD,CYP,0,1990-1995
TCD,ISR,99,2005-2010
TCD,ISR,0,2000-2005
TCD,ISR,0,1995-2000
TCD,ISR,0,1990-1995
TCD,JOR,6,2005-2010
TCD,JOR,0,2000-2005
TCD,JOR,0,1995-2000
TCD,JOR,6,1990-1995
TCD,KWT,215,2005-2010
TCD,KWT,0,2000-2005
TCD,KWT,0,1995-2000
TCD,KWT,0,1990-1995
TCD,QAT,561,2005-2010
TCD,QAT,0,2000-2005
TCD,QAT,0,1995-2000
TCD,QAT,0,1990-1995
TCD,SAU,1756,2005-2010
TCD,SAU,0,2000-2005
TCD,SAU,0,1995-2000
TCD,SAU,0,1990-1995
TCD,TUR,23,2005-2010
TCD,TUR,0,2000-2005
TCD,TUR,0,1995-2000
TCD,TUR,0,1990-1995
TGO,TUR,7,2005-2010
TGO,TUR,7,2000-2005
TGO,TUR,0,1995-2000
TGO,TUR,0,1990-1995
TUN,ARE,142,2005-2010
TUN,ARE,1,2000-2005
TUN,ARE,36,1995-2000
TUN,ARE,95,1990-1995
TUN,BHR,24,2005-2010
TUN,BHR,0,2000-2005
TUN,BHR,0,1995-2000
TUN,BHR,0,1990-1995
TUN,CYP,1,2005-2010
TUN,CYP,5,2000-2005
TUN,CYP,6,1995-2000
TUN,CYP,4,1990-1995
TUN,ISR,35,2005-2010
TUN,ISR,50,2000-2005
TUN,ISR,2066,1995-2000
TUN,ISR,6953,1990-1995
TUN,JOR,10,2005-2010
TUN,JOR,0,2000-2005
TUN,JOR,0,1995-2000
TUN,JOR,74,1990-1995
TUN,LBN,2,2005-2010
TUN,LBN,4,2000-2005
TUN,LBN,0,1995-2000
TUN,LBN,0,1990-1995
TUN,QAT,48,2005-2010
TUN,QAT,0,2000-2005
TUN,QAT,0,1995-2000
TUN,QAT,0,1990-1995
TUN,SYR,1,2005-2010
TUN,SYR,3,2000-2005
TUN,SYR,0,1995-2000
TUN,SYR,0,1990-1995
TUN,TUR,30,2005-2010
TUN,TUR,77,2000-2005
TUN,TUR,47,1995-2000
TUN,TUR,55,1990-1995
TUN,YEM,1,2005-2010
TUN,YEM,0,2000-2005
TUN,YEM,0,1995-2000
TUN,YEM,0,1990-1995
ZAF,BHR,7,2005-2010
ZAF,BHR,0,2000-2005
ZAF,BHR,0,1995-2000
ZAF,BHR,0,1990-1995
ZAF,CYP,1197,2005-2010
ZAF,CYP,930,2000-2005
ZAF,CYP,878,1995-2000
ZAF,CYP,0,1990-1995
ZAF,ISR,3490,2005-2010
ZAF,ISR,1503,2000-2005
ZAF,ISR,256,1995-2000
ZAF,ISR,0,1990-1995
ZAF,TUR,89,2005-2010
ZAF,TUR,54,2000-2005
ZAF,TUR,22,1995-2000
ZAF,TUR,0,1990-1995
ZMB,CYP,1,2005-2010
ZMB,CYP,12,2000-2005
ZMB,CYP,60,1995-2000
ZMB,CYP,1,1990-1995
ZMB,ISR,2,2005-2010
ZMB,ISR,3,2000-2005
ZMB,ISR,13,1995-2000
ZMB,ISR,0,1990-1995
ZMB,TUR,5,2005-2010
ZMB,TUR,7,2000-2005
ZMB,TUR,16,1995-2000
ZMB,TUR,0,1990-1995
ZWE,ARE,244,2005-2010
ZWE,ARE,0,2000-2005
ZWE,ARE,0,1995-2000
ZWE,ARE,0,1990-1995
ZWE,BHR,39,2005-2010
ZWE,BHR,0,2000-2005
ZWE,BHR,0,1995-2000
ZWE,BHR,0,1990-1995
ZWE,CYP,727,2005-2010
ZWE,CYP,846,2000-2005
ZWE,CYP,85,1995-2000
ZWE,CYP,48,1990-1995
ZWE,ISR,715,2005-2010
ZWE,ISR,583,2000-2005
ZWE,ISR,2,1995-2000
ZWE,ISR,0,1990-1995
ZWE,JOR,1,2005-2010
ZWE,JOR,1,2000-2005
ZWE,JOR,0,1995-2000
ZWE,JOR,0,1990-1995
ZWE,QAT,77,2005-2010
ZWE,QAT,0,2000-2005
ZWE,QAT,0,1995-2000
ZWE,QAT,0,1990-1995
ZWE,TUR,153,2005-2010
ZWE,TUR,181,2000-2005
ZWE,TUR,3,1995-2000
ZWE,TUR,3,1990-1995
CIV,BGD,1,2005-2010
CIV,BGD,1059,2000-2005
CIV,BGD,0,1995-2000
CIV,BGD,0,1990-1995
CIV,IND,1,2005-2010
CIV,IND,2,2000-2005
CIV,IND,0,1995-2000
CIV,IND,0,1990-1995
LBY,IRN,1,2005-2010
LBY,IRN,116,2000-2005
LBY,IRN,364,1995-2000
LBY,IRN,89,1990-1995
NGA,BGD,79,2005-2010
NGA,BGD,111,2000-2005
NGA,BGD,217,1995-2000
NGA,BGD,131,1990-1995
NGA,IND,61,2005-2010
NGA,IND,32,2000-2005
NGA,IND,0,1995-2000
NGA,IND,0,1990-1995
SDN,BGD,5,2005-2010
SDN,BGD,130,2000-2005
SDN,BGD,375,1995-2000
SDN,BGD,0,1990-1995
SDN,IND,1,2005-2010
SDN,IND,0,2000-2005
SDN,IND,0,1995-2000
SDN,IND,0,1990-1995
SDN,NPL,2,2005-2010
SDN,NPL,2,2000-2005
SDN,NPL,14,1995-2000
SDN,NPL,0,1990-1995
ZWE,BGD,93,2005-2010
ZWE,BGD,89,2000-2005
ZWE,BGD,47,1995-2000
ZWE,BGD,36,1990-1995
BFA,JPN,8,2005-2010
BFA,JPN,8,2000-2005
BFA,JPN,14,1995-2000
BFA,JPN,0,1990-1995
CIV,JPN,76,2005-2010
CIV,JPN,62,2000-2005
CIV,JPN,105,1995-2000
CIV,JPN,0,1990-1995
CIV,KOR,6,2005-2010
CIV,KOR,27,2000-2005
CIV,KOR,0,1995-2000
CIV,KOR,0,1990-1995
EGY,JPN,307,2005-2010
EGY,JPN,265,2000-2005
EGY,JPN,989,1995-2000
EGY,JPN,699,1990-1995
GAB,JPN,2,2005-2010
GAB,JPN,0,2000-2005
GAB,JPN,0,1995-2000
GAB,JPN,0,1990-1995
GHA,JPN,308,2005-2010
GHA,JPN,49,2000-2005
GHA,JPN,194,1995-2000
GHA,JPN,1,1990-1995
GIN,CHN,8,2005-2010
GIN,CHN,5,2000-2005
GIN,CHN,9,1995-2000
GIN,CHN,0,1990-1995
GIN,HKG,1,2005-2010
GIN,HKG,0,2000-2005
GIN,HKG,9,1995-2000
GIN,HKG,0,1990-1995
GIN,JPN,11,2005-2010
GIN,JPN,3,2000-2005
GIN,JPN,21,1995-2000
GIN,JPN,0,1990-1995
GIN,KOR,7,2005-2010
GIN,KOR,7,2000-2005
GIN,KOR,1,1995-2000
GIN,KOR,0,1990-1995
LBR,CHN,13,2005-2010
LBR,CHN,16,2000-2005
LBR,CHN,0,1995-2000
LBR,CHN,0,1990-1995
LBR,JPN,7,2005-2010
LBR,JPN,1,2000-2005
LBR,JPN,0,1995-2000
LBR,JPN,1,1990-1995
LBR,KOR,18,2005-2010
LBR,KOR,33,2000-2005
LBR,KOR,0,1995-2000
LBR,KOR,0,1990-1995
LBR,PRK,1,2005-2010
LBR,PRK,1,2000-2005
LBR,PRK,0,1995-2000
LBR,PRK,0,1990-1995
LBY,CHN,2,2005-2010
LBY,CHN,1,2000-2005
LBY,CHN,83,1995-2000
LBY,CHN,19,1990-1995
LBY,JPN,1,2005-2010
LBY,JPN,0,2000-2005
LBY,JPN,148,1995-2000
LBY,JPN,83,1990-1995
LBY,KOR,1,2005-2010
LBY,KOR,2,2000-2005
LBY,KOR,25,1995-2000
LBY,KOR,14,1990-1995
LSO,HKG,1,2005-2010
LSO,HKG,0,2000-2005
LSO,HKG,7,1995-2000
LSO,HKG,0,1990-1995
MAR,JPN,1,2005-2010
MAR,JPN,0,2000-2005
